time_step,weekend,rushhour
6615,2023100315,1,1
6616,2023100316,1,1
6617,2023100317,1,1
6618,2023100318,1,1
6619,2023100319,1,1
6620,2023100320,1,1
6621,2023100321,1,0
6622,2023100322,1,0
6623,2023100323,1,0
6624,2023100400,0,0
6625,2023100401,0,0
6626,2023100402,0,0
6627,2023100403,0,0
6628,2023100404,0,0
6629,2023100405,0,0
6630,2023100406,0,1
6631,2023100407,0,1
6632,2023100408,0,1
6633,2023100409,0,1
6634,2023100410,0,1
6635,2023100411,0,1
6636,2023100412,0,1
6637,2023100413,0,1
6638,2023100414,0,1
6639,2023100415,0,1
6640,2023100416,0,1
6641,2023100417,0,1
6642,2023100418,0,1
6643,2023100419,0,1
6644,2023100420,0,1
6645,2023100421,0,0
6646,2023100422,0,0
6647,2023100423,0,0
6648,2023100500,0,0
6649,2023100501,0,0
6650,2023100502,0,0
6651,2023100503,0,0
6652,2023100504,0,0
6653,2023100505,0,0
6654,2023100506,0,1
6655,2023100507,0,1
6656,2023100508,0,1
6657,2023100509,0,1
6658,2023100510,0,1
6659,2023100511,0,1
6660,2023100512,0,1
6661,2023100513,0,1
6662,2023100514,0,1
6663,2023100515,0,1
6664,2023100516,0,1
6665,2023100517,0,1
6666,2023100518,0,1
6667,2023100519,0,1
6668,2023100520,0,1
6669,2023100521,0,0
6670,2023100522,0,0
6671,2023100523,0,0
6672,2023100600,0,0
6673,2023100601,0,0
6674,2023100602,0,0
6675,2023100603,0,0
6676,2023100604,0,0
6677,2023100605,0,0
6678,2023100606,0,1
6679,2023100607,0,1
6680,2023100608,0,1
6681,2023100609,0,1
6682,2023100610,0,1
6683,2023100611,0,1
6684,2023100612,0,1
6685,2023100613,0,1
6686,2023100614,0,1
6687,2023100615,0,1
6688,2023100616,0,1
6689,2023100617,0,1
6690,2023100618,0,1
6691,2023100619,0,1
6692,2023100620,0,1
6693,2023100621,0,0
6694,2023100622,0,0
6695,2023100623,0,0
6696,2023100700,0,0
6697,2023100701,0,0
6698,2023100702,0,0
6699,2023100703,0,0
6700,2023100704,0,0
6701,2023100705,0,0
6702,2023100706,0,1
6703,2023100707,0,1
6704,2023100708,0,1
6705,2023100709,0,1
6706,2023100710,0,1
6707,2023100711,0,1
6708,2023100712,0,1
6709,2023100713,0,1
6710,2023100714,0,1
6711,2023100715,0,1
6712,2023100716,0,1
6713,2023100717,0,1
6714,2023100718,0,1
6715,2023100719,0,1
6716,2023100720,0,1
6717,2023100721,0,0
6718,2023100722,0,0
6719,2023100723,0,0
6720,2023100800,0,0
6721,2023100801,0,0
6722,2023100802,0,0
6723,2023100803,0,0
6724,2023100804,0,0
6725,2023100805,0,0
6726,2023100806,0,1
6727,2023100807,0,1
6728,2023100808,0,1
6729,2023100809,0,1
6730,2023100810,0,1
6731,2023100811,0,1
6732,2023100812,0,1
6733,2023100813,0,1
6734,2023100814,0,1
6735,2023100815,0,1
6736,2023100816,0,1
6737,2023100817,0,1
6738,2023100818,0,1
6739,2023100819,0,1
6740,2023100820,0,1
6741,2023100821,0,0
6742,2023100822,0,0
6743,2023100823,0,0
6744,2023100900,0,0
6745,2023100901,0,0
6746,2023100902,0,0
6747,2023100903,0,0
6748,2023100904,0,0
6749,2023100905,0,0
6750,2023100906,0,1
6751,2023100907,0,1
6752,2023100908,0,1
6753,2023100909,0,1
6754,2023100910,0,1
6755,2023100911,0,1
6756,2023100912,0,1
6757,2023100913,0,1
6758,2023100914,0,1
6759,2023100915,0,1
6760,2023100916,0,1
6761,2023100917,0,1
6762,2023100918,0,1
6763,2023100919,0,1
6764,2023100920,0,1
6765,2023100921,0,0
6766,2023100922,0,0
6767,2023100923,0,0
6768,2023101000,0,0
6769,2023101001,0,0
6770,2023101002,0,0
6771,2023101003,0,0
6772,2023101004,0,0
6773,2023101005,0,0
6774,2023101006,0,1
6775,2023101007,0,1
6776,2023101008,0,1
6777,2023101009,0,1
6778,2023101010,0,1
6779,2023101011,0,1
6780,2023101012,0,1
6781,2023101013,0,1
6782,2023101014,0,1
6783,2023101015,0,1
6784,2023101016,0,1
6785,2023101017,0,1
6786,2023101018,0,1
6787,2023101019,0,1
6788,2023101020,0,1
6789,2023101021,0,0
6790,2023101022,0,0
6791,2023101023,0,0
6792,2023101100,0,0
6793,2023101101,0,0
6794,2023101102,0,0
6795,2023101103,0,0
6796,2023101104,0,0
6797,2023101105,0,0
6798,2023101106,0,1
6799,2023101107,0,1
6800,2023101108,0,1
6801,2023101109,0,1
6802,2023101110,0,1
6803,2023101111,0,1
6804,2023101112,0,1
6805,2023101113,0,1
6806,2023101114,0,1
6807,2023101115,0,1
6808,2023101116,0,1
6809,2023101117,0,1
6810,2023101118,0,1
6811,2023101119,0,1
6812,2023101120,0,1
6813,2023101121,0,0
6814,2023101122,0,0
6815,2023101123,0,0
6816,2023101200,0,0
6817,2023101201,0,0
6818,2023101202,0,0
6819,2023101203,0,0
6820,2023101204,0,0
6821,2023101205,0,0
6822,2023101206,0,1
6823,2023101207,0,1
6824,2023101208,0,1
6825,2023101209,0,1
6826,2023101210,0,1
6827,2023101211,0,1
6828,2023101212,0,1
6829,2023101213,0,1
6830,2023101214,0,1
6831,2023101215,0,1
6832,2023101216,0,1
6833,2023101217,0,1
6834,2023101218,0,1
6835,2023101219,0,1
6836,2023101220,0,1
6837,2023101221,0,0
6838,2023101222,0,0
6839,2023101223,0,0
6840,2023101300,0,0
6841,2023101301,0,0
6842,2023101302,0,0
6843,2023101303,0,0
6844,2023101304,0,0
6845,2023101305,0,0
6846,2023101306,0,1
6847,2023101307,0,1
6848,2023101308,0,1
6849,2023101309,0,1
6850,2023101310,0,1
6851,2023101311,0,1
6852,2023101312,0,1
6853,2023101313,0,1
6854,2023101314,0,1
6855,2023101315,0,1
6856,2023101316,0,1
6857,2023101317,0,1
6858,2023101318,0,1
6859,2023101319,0,1
6860,2023101320,0,1
6861,2023101321,0,0
6862,2023101322,0,0
6863,2023101323,0,0
6864,2023101400,0,0
6865,2023101401,0,0
6866,2023101402,0,0
6867,2023101403,0,0
6868,2023101404,0,0
6869,2023101405,0,0
6870,2023101406,0,1
6871,2023101407,0,1
6872,2023101408,0,1
6873,2023101409,0,1
6874,2023101410,0,1
6875,2023101411,0,1
6876,2023101412,0,1
6877,2023101413,0,1
6878,2023101414,0,1
6879,2023101415,0,1
6880,2023101416,0,1
6881,2023101417,0,1
6882,2023101418,0,1
6883,2023101419,0,1
6884,2023101420,0,1
6885,2023101421,0,0
6886,2023101422,0,0
6887,2023101423,0,0
6888,2023101500,0,0
6889,2023101501,0,0
6890,2023101502,0,0
6891,2023101503,0,0
6892,2023101504,0,0
6893,2023101505,0,0
6894,2023101506,0,1
6895,2023101507,0,1
6896,2023101508,0,1
6897,2023101509,0,1
6898,2023101510,0,1
6899,2023101511,0,1
6900,2023101512,0,1
6901,2023101513,0,1
6902,2023101514,0,1
6903,2023101515,0,1
6904,2023101516,0,1
6905,2023101517,0,1
6906,2023101518,0,1
6907,2023101519,0,1
6908,2023101520,0,1
6909,2023101521,0,0
6910,2023101522,0,0
6911,2023101523,0,0
6912,2023101600,0,0
6913,2023101601,0,0
6914,2023101602,0,0
6915,2023101603,0,0
6916,2023101604,0,0
6917,2023101605,0,0
6918,2023101606,0,1
6919,2023101607,0,1
6920,2023101608,0,1
6921,2023101609,0,1
6922,2023101610,0,1
6923,2023101611,0,1
6924,2023101612,0,1
6925,2023101613,0,1
6926,2023101614,0,1
6927,2023101615,0,1
6928,2023101616,0,1
6929,2023101617,0,1
6930,2023101618,0,1
6931,2023101619,0,1
6932,2023101620,0,1
6933,2023101621,0,0
6934,2023101622,0,0
6935,2023101623,0,0
6936,2023101700,0,0
6937,2023101701,0,0
6938,2023101702,0,0
6939,2023101703,0,0
6940,2023101704,0,0
6941,2023101705,0,0
6942,2023101706,0,1
6943,2023101707,0,1
6944,2023101708,0,1
6945,2023101709,0,1
6946,2023101710,0,1
6947,2023101711,0,1
6948,2023101712,0,1
6949,2023101713,0,1
6950,2023101714,0,1
6951,2023101715,0,1
6952,2023101716,0,1
6953,2023101717,0,1
6954,2023101718,0,1
6955,2023101719,0,1
6956,2023101720,0,1
6957,2023101721,0,0
6958,2023101722,0,0
6959,2023101723,0,0
6960,2023101800,0,0
6961,2023101801,0,0
6962,2023101802,0,0
6963,2023101803,0,0
6964,2023101804,0,0
6965,2023101805,0,0
6966,2023101806,0,1
6967,2023101807,0,1
6968,2023101808,0,1
6969,2023101809,0,1
6970,2023101810,0,1
6971,2023101811,0,1
6972,2023101812,0,1
6973,2023101813,0,1
6974,2023101814,0,1
6975,2023101815,0,1
6976,2023101816,0,1
6977,2023101817,0,1
6978,2023101818,0,1
6979,2023101819,0,1
6980,2023101820,0,1
6981,2023101821,0,0
6982,2023101822,0,0
6983,2023101823,0,0
6984,2023101900,0,0
6985,2023101901,0,0
6986,2023101902,0,0
6987,2023101903,0,0
6988,2023101904,0,0
6989,2023101905,0,0
6990,2023101906,0,1
6991,2023101907,0,1
6992,2023101908,0,1
6993,2023101909,0,1
6994,2023101910,0,1
6995,2023101911,0,1
6996,2023101912,0,1
6997,2023101913,0,1
6998,2023101914,0,1
6999,2023101915,0,1
7000,2023101916,0,1
7001,2023101917,0,1
7002,2023101918,0,1
7003,2023101919,0,1
7004,2023101920,0,1
7005,2023101921,0,0
7006,2023101922,0,0
7007,2023101923,0,0
7008,2023102000,0,0
7009,2023102001,0,0
7010,2023102002,0,0
7011,2023102003,0,0
7012,2023102004,0,0
7013,2023102005,0,0
7014,2023102006,0,1
7015,2023102007,0,1
7016,2023102008,0,1
7017,2023102009,0,1
7018,2023102010,0,1
7019,2023102011,0,1
7020,2023102012,0,1
7021,2023102013,0,1
7022,2023102014,0,1
7023,2023102015,0,1
7024,2023102016,0,1
7025,2023102017,0,1
7026,2023102018,0,1
7027,2023102019,0,1
7028,2023102020,0,1
7029,2023102021,0,0
7030,2023102022,0,0
7031,2023102023,0,0
7032,2023102100,0,0
7033,2023102101,0,0
7034,2023102102,0,0
7035,2023102103,0,0
7036,2023102104,0,0
7037,2023102105,0,0
7038,2023102106,0,1
7039,2023102107,0,1
7040,2023102108,0,1
7041,2023102109,0,1
7042,2023102110,0,1
7043,2023102111,0,1
7044,2023102112,0,1
7045,2023102113,0,1
7046,2023102114,0,1
7047,2023102115,0,1
7048,2023102116,0,1
7049,2023102117,0,1
7050,2023102118,0,1
7051,2023102119,0,1
7052,2023102120,0,1
7053,2023102121,0,0
7054,2023102122,0,0
7055,2023102123,0,0
7056,2023102200,0,0
7057,2023102201,0,0
7058,2023102202,0,0
7059,2023102203,0,0
7060,2023102204,0,0
7061,2023102205,0,0
7062,2023102206,0,1
7063,2023102207,0,1
7064,2023102208,0,1
7065,2023102209,0,1
7066,2023102210,0,1
7067,2023102211,0,1
7068,2023102212,0,1
7069,2023102213,0,1
7070,2023102214,0,1
7071,2023102215,0,1
7072,2023102216,0,1
7073,2023102217,0,1
7074,2023102218,0,1
7075,2023102219,0,1
7076,2023102220,0,1
7077,2023102221,0,0
7078,2023102222,0,0
7079,2023102223,0,0
7080,2023102300,0,0
7081,2023102301,0,0
7082,2023102302,0,0
7083,2023102303,0,0
7084,2023102304,0,0
7085,2023102305,0,0
7086,2023102306,0,1
7087,2023102307,0,1
7088,2023102308,0,1
7089,2023102309,0,1
7090,2023102310,0,1
7091,2023102311,0,1
7092,2023102312,0,1
7093,2023102313,0,1
7094,2023102314,0,1
7095,2023102315,0,1
7096,2023102316,0,1
7097,2023102317,0,1
7098,2023102318,0,1
7099,2023102319,0,1
7100,2023102320,0,1
7101,2023102321,0,0
7102,2023102322,0,0
7103,2023102323,0,0
7104,2023102400,0,0
7105,2023102401,0,0
7106,2023102402,0,0
7107,2023102403,0,0
7108,2023102404,0,0
7109,2023102405,0,0
7110,2023102406,0,1
7111,2023102407,0,1
7112,2023102408,0,1
7113,2023102409,0,1
7114,2023102410,0,1
7115,2023102411,0,1
7116,2023102412,0,1
7117,2023102413,0,1
7118,2023102414,0,1
7119,2023102415,0,1
7120,2023102416,0,1
7121,2023102417,0,1
7122,2023102418,0,1
7123,2023102419,0,1
7124,2023102420,0,1
7125,2023102421,0,0
7126,2023102422,0,0
7127,2023102423,0,0
7128,2023102500,0,0
7129,2023102501,0,0
7130,2023102502,0,0
7131,2023102503,0,0
7132,2023102504,0,0
7133,2023102505,0,0
7134,2023102506,0,1
7135,2023102507,0,1
7136,2023102508,0,1
7137,2023102509,0,1
7138,2023102510,0,1
7139,2023102511,0,1
7140,2023102512,0,1
7141,2023102513,0,1
7142,2023102514,0,1
7143,2023102515,0,1
7144,2023102516,0,1
7145,2023102517,0,1
7146,2023102518,0,1
7147,2023102519,0,1
7148,2023102520,0,1
7149,2023102521,0,0
7150,2023102522,0,0
7151,2023102523,0,0
7152,2023102600,0,0
7153,2023102601,0,0
7154,2023102602,0,0
7155,2023102603,0,0
7156,2023102604,0,0
7157,2023102605,0,0
7158,2023102606,0,1
7159,2023102607,0,1
7160,2023102608,0,1
7161,2023102609,0,1
7162,2023102610,0,1
7163,2023102611,0,1
7164,2023102612,0,1
7165,2023102613,0,1
7166,2023102614,0,1
7167,2023102615,0,1
7168,2023102616,0,1
7169,2023102617,0,1
7170,2023102618,0,1
7171,2023102619,0,1
7172,2023102620,0,1
7173,2023102621,0,0
7174,2023102622,0,0
7175,2023102623,0,0
7176,2023102700,0,0
7177,2023102701,0,0
7178,2023102702,0,0
7179,2023102703,0,0
7180,2023102704,0,0
7181,2023102705,0,0
7182,2023102706,0,1
7183,2023102707,0,1
7184,2023102708,0,1
7185,2023102709,0,1
7186,2023102710,0,1
7187,2023102711,0,1
7188,2023102712,0,1
7189,2023102713,0,1
7190,2023102714,0,1
7191,2023102715,0,1
7192,2023102716,0,1
7193,2023102717,0,1
7194,2023102718,0,1
7195,2023102719,0,1
7196,2023102720,0,1
7197,2023102721,0,0
7198,2023102722,0,0
7199,2023102723,0,0
7200,2023102800,0,0
7201,2023102801,0,0
7202,2023102802,0,0
7203,2023102803,0,0
7204,2023102804,0,0
7205,2023102805,0,0
7206,2023102806,0,1
7207,2023102807,0,1
7208,2023102808,0,1
7209,2023102809,0,1
7210,2023102810,0,1
7211,2023102811,0,1
7212,2023102812,0,1
7213,2023102813,0,1
7214,2023102814,0,1
7215,2023102815,0,1
7216,2023102816,0,1
7217,2023102817,0,1
7218,2023102818,0,1
7219,2023102819,0,1
7220,2023102820,0,1
7221,2023102821,0,0
7222,2023102822,0,0
7223,2023102823,0,0
7224,2023102900,0,0
7225,2023102901,0,0
7226,2023102902,0,0
7227,2023102903,0,0
7228,2023102904,0,0
7229,2023102905,0,0
7230,2023102906,0,1
7231,2023102907,0,1
7232,2023102908,0,1
7233,2023102909,0,1
7234,2023102910,0,1
7235,2023102911,0,1
7236,2023102912,0,1
7237,2023102913,0,1
7238,2023102914,0,1
7239,2023102915,0,1
7240,2023102916,0,1
7241,2023102917,0,1
7242,2023102918,0,1
7243,2023102919,0,1
7244,2023102920,0,1
7245,2023102921,0,0
7246,2023102922,0,0
7247,2023102923,0,0
7248,2023103000,0,0
7249,2023103001,0,0
7250,2023103002,0,0
7251,2023103003,0,0
7252,2023103004,0,0
7253,2023103005,0,0
7254,2023103006,0,1
7255,2023103007,0,1
7256,2023103008,0,1
7257,2023103009,0,1
7258,2023103010,0,1
7259,2023103011,0,1
7260,2023103012,0,1
7261,2023103013,0,1
7262,2023103014,0,1
7263,2023103015,0,1
7264,2023103016,0,1
7265,2023103017,0,1
7266,2023103018,0,1
7267,2023103019,0,1
7268,2023103020,0,1
7269,2023103021,0,0
7270,2023103022,0,0
7271,2023103023,0,0
7272,2023103100,0,0
7273,2023103101,0,0
7274,2023103102,0,0
7275,2023103103,0,0
7276,2023103104,0,0
7277,2023103105,0,0
7278,2023103106,0,1
7279,2023103107,0,1
7280,2023103108,0,1
7281,2023103109,0,1
7282,2023103110,0,1
7283,2023103111,0,1
7284,2023103112,0,1
7285,2023103113,0,1
7286,2023103114,0,1
7287,2023103115,0,1
7288,2023103116,0,1
7289,2023103117,0,1
7290,2023103118,0,1
7291,2023103119,0,1
7292,2023103120,0,1
7293,2023103121,0,0
7294,2023103122,0,0
7295,2023103123,0,0
7296,2023110100,0,0
7297,2023110101,0,0
7298,2023110102,0,0
7299,2023110103,0,0
7300,2023110104,0,0
7301,2023110105,0,0
7302,2023110106,0,1
7303,2023110107,0,1
7304,2023110108,0,1
7305,2023110109,0,1
7306,2023110110,0,1
7307,2023110111,0,1
7308,2023110112,0,1
7309,2023110113,0,1
7310,2023110114,0,1
7311,2023110115,0,1
7312,2023110116,0,1
7313,2023110117,0,1
7314,2023110118,0,1
7315,2023110119,0,1
7316,2023110120,0,1
7317,2023110121,0,0
7318,2023110122,0,0
7319,2023110123,0,0
7320,2023110200,0,0
7321,2023110201,0,0
7322,2023110202,0,0
7323,2023110203,0,0
7324,2023110204,0,0
7325,2023110205,0,0
7326,2023110206,0,1
7327,2023110207,0,1
7328,2023110208,0,1
7329,2023110209,0,1
7330,2023110210,0,1
7331,2023110211,0,1
7332,2023110212,0,1
7333,2023110213,0,1
7334,2023110214,0,1
7335,2023110215,0,1
7336,2023110216,0,1
7337,2023110217,0,1
7338,2023110218,0,1
7339,2023110219,0,1
7340,2023110220,0,1
7341,2023110221,0,0
7342,2023110222,0,0
7343,2023110223,0,0
7344,2023110300,0,0
7345,2023110301,0,0
7346,2023110302,0,0
7347,2023110303,0,0
7348,2023110304,0,0
7349,2023110305,0,0
7350,2023110306,0,1
7351,2023110307,0,1
7352,2023110308,0,1
7353,2023110309,0,1
7354,2023110310,0,1
7355,2023110311,0,1
7356,2023110312,0,1
7357,2023110313,0,1
7358,2023110314,0,1
7359,2023110315,0,1
7360,2023110316,0,1
7361,2023110317,0,1
7362,2023110318,0,1
7363,2023110319,0,1
7364,2023110320,0,1
7365,2023110321,0,0
7366,2023110322,0,0
7367,2023110323,0,0
7368,2023110400,0,0
7369,2023110401,0,0
7370,2023110402,0,0
7371,2023110403,0,0
7372,2023110404,0,0
7373,2023110405,0,0
7374,2023110406,0,1
7375,2023110407,0,1
7376,2023110408,0,1
7377,2023110409,0,1
7378,2023110410,0,1
7379,2023110411,0,1
7380,2023110412,0,1
7381,2023110413,0,1
7382,2023110414,0,1
7383,2023110415,0,1
7384,2023110416,0,1
7385,2023110417,0,1
7386,2023110418,0,1
7387,2023110419,0,1
7388,2023110420,0,1
7389,2023110421,0,0
7390,2023110422,0,0
7391,2023110423,0,0
7392,2023110500,0,0
7393,2023110501,0,0
7394,2023110502,0,0
7395,2023110503,0,0
7396,2023110504,0,0
7397,2023110505,0,0
7398,2023110506,0,1
7399,2023110507,0,1
7400,2023110508,0,1
7401,2023110509,0,1
7402,2023110510,0,1
7403,2023110511,0,1
7404,2023110512,0,1
7405,2023110513,0,1
7406,2023110514,0,1
7407,2023110515,0,1
7408,2023110516,0,1
7409,2023110517,0,1
7410,2023110518,0,1
7411,2023110519,0,1
7412,2023110520,0,1
7413,2023110521,0,0
7414,2023110522,0,0
7415,2023110523,0,0
7416,2023110600,0,0
7417,2023110601,0,0
7418,2023110602,0,0
7419,2023110603,0,0
7420,2023110604,0,0
7421,2023110605,0,0
7422,2023110606,0,1
7423,2023110607,0,1
7424,2023110608,0,1
7425,2023110609,0,1
7426,2023110610,0,1
7427,2023110611,0,1
7428,2023110612,0,1
7429,2023110613,0,1
7430,2023110614,0,1
7431,2023110615,0,1
7432,2023110616,0,1
7433,2023110617,0,1
7434,2023110618,0,1
7435,2023110619,0,1
7436,2023110620,0,1
7437,2023110621,0,0
7438,2023110622,0,0
7439,2023110623,0,0
7440,2023110700,0,0
7441,2023110701,0,0
7442,2023110702,0,0
7443,2023110703,0,0
7444,2023110704,0,0
7445,2023110705,0,0
7446,2023110706,0,1
7447,2023110707,0,1
7448,2023110708,0,1
7449,2023110709,0,1
7450,2023110710,0,1
7451,2023110711,0,1
7452,2023110712,0,1
7453,2023110713,0,1
7454,2023110714,0,1
7455,2023110715,0,1
7456,2023110716,0,1
7457,2023110717,0,1
7458,2023110718,0,1
7459,2023110719,0,1
7460,2023110720,0,1
7461,2023110721,0,0
7462,2023110722,0,0
7463,2023110723,0,0
7464,2023110800,0,0
7465,2023110801,0,0
7466,2023110802,0,0
7467,2023110803,0,0
7468,2023110804,0,0
7469,2023110805,0,0
7470,2023110806,0,1
7471,2023110807,0,1
7472,2023110808,0,1
7473,2023110809,0,1
7474,2023110810,0,1
7475,2023110811,0,1
7476,2023110812,0,1
7477,2023110813,0,1
7478,2023110814,0,1
7479,2023110815,0,1
7480,2023110816,0,1
7481,2023110817,0,1
7482,2023110818,0,1
7483,2023110819,0,1
7484,2023110820,0,1
7485,2023110821,0,0
7486,2023110822,0,0
7487,2023110823,0,0
7488,2023110900,0,0
7489,2023110901,0,0
7490,2023110902,0,0
7491,2023110903,0,0
7492,2023110904,0,0
7493,2023110905,0,0
7494,2023110906,0,1
7495,2023110907,0,1
7496,2023110908,0,1
7497,2023110909,0,1
7498,2023110910,0,1
7499,2023110911,0,1
7500,2023110912,0,1
7501,2023110913,0,1
7502,2023110914,0,1
7503,2023110915,0,1
7504,2023110916,0,1
7505,2023110917,0,1
7506,2023110918,0,1
7507,2023110919,0,1
7508,2023110920,0,1
7509,2023110921,0,0
7510,2023110922,0,0
7511,2023110923,0,0
7512,2023111000,0,0
7513,2023111001,0,0
7514,2023111002,0,0
7515,2023111003,0,0
7516,2023111004,0,0
7517,2023111005,0,0
7518,2023111006,0,1
7519,2023111007,0,1
7520,2023111008,0,1
7521,2023111009,0,1
7522,2023111010,0,1
7523,2023111011,0,1
7524,2023111012,0,1
7525,2023111013,0,1
7526,2023111014,0,1
7527,2023111015,0,1
7528,2023111016,0,1
7529,2023111017,0,1
7530,2023111018,0,1
7531,2023111019,0,1
7532,2023111020,0,1
7533,2023111021,0,0
7534,2023111022,0,0
7535,2023111023,0,0
7536,2023111100,0,0
7537,2023111101,0,0
7538,2023111102,0,0
7539,2023111103,0,0
7540,2023111104,0,0
7541,2023111105,0,0
7542,2023111106,0,1
7543,2023111107,0,1
7544,2023111108,0,1
7545,2023111109,0,1
7546,2023111110,0,1
7547,2023111111,0,1
7548,2023111112,0,1
7549,2023111113,0,1
7550,2023111114,0,1
7551,2023111115,0,1
7552,2023111116,0,1
7553,2023111117,0,1
7554,2023111118,0,1
7555,2023111119,0,1
7556,2023111120,0,1
7557,2023111121,0,0
7558,2023111122,0,0
7559,2023111123,0,0
7560,2023111200,0,0
7561,2023111201,0,0
7562,2023111202,0,0
7563,2023111203,0,0
7564,2023111204,0,0
7565,2023111205,0,0
7566,2023111206,0,1
7567,2023111207,0,1
7568,2023111208,0,1
7569,2023111209,0,1
7570,2023111210,0,1
7571,2023111211,0,1
7572,2023111212,0,1
7573,2023111213,0,1
7574,2023111214,0,1
7575,2023111215,0,1
7576,2023111216,0,1
7577,2023111217,0,1
7578,2023111218,0,1
7579,2023111219,0,1
7580,2023111220,0,1
7581,2023111221,0,0
7582,2023111222,0,0
7583,2023111223,0,0
7584,2023111300,0,0
7585,2023111301,0,0
7586,2023111302,0,0
7587,2023111303,0,0
7588,2023111304,0,0
7589,2023111305,0,0
7590,2023111306,0,1
7591,2023111307,0,1
7592,2023111308,0,1
7593,2023111309,0,1
7594,2023111310,0,1
7595,2023111311,0,1
7596,2023111312,0,1
7597,2023111313,0,1
7598,2023111314,0,1
7599,2023111315,0,1
7600,2023111316,0,1
7601,2023111317,0,1
7602,2023111318,0,1
7603,2023111319,0,1
7604,2023111320,0,1
7605,2023111321,0,0
7606,2023111322,0,0
7607,2023111323,0,0
7608,2023111400,0,0
7609,2023111401,0,0
7610,2023111402,0,0
7611,2023111403,0,0
7612,2023111404,0,0
7613,2023111405,0,0
7614,2023111406,0,1
7615,2023111407,0,1
7616,2023111408,0,1
7617,2023111409,0,1
7618,2023111410,0,1
7619,2023111411,0,1
7620,2023111412,0,1
7621,2023111413,0,1
7622,2023111414,0,1
7623,2023111415,0,1
7624,2023111416,0,1
7625,2023111417,0,1
7626,2023111418,0,1
7627,2023111419,0,1
7628,2023111420,0,1
7629,2023111421,0,0
7630,2023111422,0,0
7631,2023111423,0,0
7632,2023111500,0,0
7633,2023111501,0,0
7634,2023111502,0,0
7635,2023111503,0,0
7636,2023111504,0,0
7637,2023111505,0,0
7638,2023111506,0,1
7639,2023111507,0,1
7640,2023111508,0,1
7641,2023111509,0,1
7642,2023111510,0,1
7643,2023111511,0,1
7644,2023111512,0,1
7645,2023111513,0,1
7646,2023111514,0,1
7647,2023111515,0,1
7648,2023111516,0,1
7649,2023111517,0,1
7650,2023111518,0,1
7651,2023111519,0,1
7652,2023111520,0,1
7653,2023111521,0,0
7654,2023111522,0,0
7655,2023111523,0,0
7656,2023111600,0,0
7657,2023111601,0,0
7658,2023111602,0,0
7659,2023111603,0,0
7660,2023111604,0,0
7661,2023111605,0,0
7662,2023111606,0,1
7663,2023111607,0,1
7664,2023111608,0,1
7665,2023111609,0,1
7666,2023111610,0,1
7667,2023111611,0,1
7668,2023111612,0,1
7669,2023111613,0,1
7670,2023111614,0,1
7671,2023111615,0,1
7672,2023111616,0,1
7673,2023111617,0,1
7674,2023111618,0,1
7675,2023111619,0,1
7676,2023111620,0,1
7677,2023111621,0,0
7678,2023111622,0,0
7679,2023111623,0,0
7680,2023111700,0,0
7681,2023111701,0,0
7682,2023111702,0,0
7683,2023111703,0,0
7684,2023111704,0,0
7685,2023111705,0,0
7686,2023111706,0,1
7687,2023111707,0,1
7688,2023111708,0,1
7689,2023111709,0,1
7690,2023111710,0,1
7691,2023111711,0,1
7692,2023111712,0,1
7693,2023111713,0,1
7694,2023111714,0,1
7695,2023111715,0,1
7696,2023111716,0,1
7697,2023111717,0,1
7698,2023111718,0,1
7699,2023111719,0,1
7700,2023111720,0,1
7701,2023111721,0,0
7702,2023111722,0,0
7703,2023111723,0,0
7704,2023111800,0,0
7705,2023111801,0,0
7706,2023111802,0,0
7707,2023111803,0,0
7708,2023111804,0,0
7709,2023111805,0,0
7710,2023111806,0,1
7711,2023111807,0,1
7712,2023111808,0,1
7713,2023111809,0,1
7714,2023111810,0,1
7715,2023111811,0,1
7716,2023111812,0,1
7717,2023111813,0,1
7718,2023111814,0,1
7719,2023111815,0,1
7720,2023111816,0,1
7721,2023111817,0,1
7722,2023111818,0,1
7723,2023111819,0,1
7724,2023111820,0,1
7725,2023111821,0,0
7726,2023111822,0,0
7727,2023111823,0,0
7728,2023111900,0,0
7729,2023111901,0,0
7730,2023111902,0,0
7731,2023111903,0,0
7732,2023111904,0,0
7733,2023111905,0,0
7734,2023111906,0,1
7735,2023111907,0,1
7736,2023111908,0,1
7737,2023111909,0,1
7738,2023111910,0,1
7739,2023111911,0,1
7740,2023111912,0,1
7741,2023111913,0,1
7742,2023111914,0,1
7743,2023111915,0,1
7744,2023111916,0,1
7745,2023111917,0,1
7746,2023111918,0,1
7747,2023111919,0,1
7748,2023111920,0,1
7749,2023111921,0,0
7750,2023111922,0,0
7751,2023111923,0,0
7752,2023112000,0,0
7753,2023112001,0,0
7754,2023112002,0,0
7755,2023112003,0,0
7756,2023112004,0,0
7757,2023112005,0,0
7758,2023112006,0,1
7759,2023112007,0,1
7760,2023112008,0,1
7761,2023112009,0,1
7762,2023112010,0,1
7763,2023112011,0,1
7764,2023112012,0,1
7765,2023112013,0,1
7766,2023112014,0,1
7767,2023112015,0,1
7768,2023112016,0,1
7769,2023112017,0,1
7770,2023112018,0,1
7771,2023112019,0,1
7772,2023112020,0,1
7773,2023112021,0,0
7774,2023112022,0,0
7775,2023112023,0,0
7776,2023112100,0,0
7777,2023112101,0,0
7778,2023112102,0,0
7779,2023112103,0,0
