MESS_DATUM,prec_mm,prec_bool,prec_type,humidity,temp,radiation,wind_degree,wind_speed,air_pressure
2023011608,0.0,0,0,80.0,3.2,0.0,160.0,3.2,997.3
2023011609,0.0,0,0,74.0,4.4,10.0,170.0,3.3,996.2
2023011610,0.0,0,0,71.0,4.9,35.0,160.0,3.6,995.3
2023011611,0.0,0,0,63.0,6.3,78.0,180.0,4.2,994.1
2023011612,0.0,0,0,58.0,7.3,95.0,180.0,4.3,992.5
2023011613,0.0,0,0,58.0,7.3,84.0,150.0,4.2,991.2
2023011614,0.0,0,0,58.0,7.1,62.0,140.0,4.8,989.8
2023011615,0.0,0,0,62.0,6.5,30.0,140.0,5.0,988.8
2023011616,0.0,0,0,66.0,5.8,9.0,140.0,5.1,988.5
2023011617,0.0,0,0,68.0,5.2,0.0,140.0,5.3,987.6
2023011618,0.0,0,0,69.0,4.9,0.0,130.0,5.0,987.0
2023011619,0.0,0,0,69.0,4.8,0.0,140.0,5.3,986.5
2023011620,0.0,0,0,69.0,4.9,0.0,140.0,5.3,985.2
2023011621,0.0,0,0,67.0,5.1,0.0,140.0,6.0,984.1
2023011622,0.0,0,0,68.0,4.9,0.0,140.0,5.8,983.3
2023011623,0.0,0,0,70.0,4.7,0.0,140.0,5.6,982.6
2023011700,0.0,0,0,70.0,4.5,0.0,150.0,5.5,981.9
2023011701,0.0,0,0,74.0,3.8,0.0,150.0,4.9,981.2
2023011702,0.0,0,0,75.0,3.5,0.0,150.0,4.9,981.0
2023011703,0.0,0,0,75.0,3.7,0.0,160.0,3.5,980.8
2023011704,0.0,1,6,77.0,4.4,0.0,170.0,3.0,980.9
2023011705,0.0,1,6,77.0,4.9,0.0,190.0,3.5,981.2
2023011706,0.0,1,6,80.0,4.8,0.0,210.0,4.4,982.1
2023011707,0.0,1,6,80.0,4.6,0.0,220.0,5.4,982.8
2023011708,0.0,1,6,80.0,4.4,0.0,220.0,5.8,983.5
2023011709,0.0,1,6,77.0,4.7,10.0,220.0,6.2,984.0
2023011710,0.0,1,6,74.0,4.9,18.0,230.0,6.5,984.8
2023011711,0.0,1,6,76.0,4.3,24.0,250.0,6.2,985.9
2023011712,0.1,1,6,89.0,2.7,23.0,260.0,6.1,986.6
2023011713,0.1,1,6,74.0,4.5,65.0,240.0,4.6,987.0
2023011714,0.0,1,6,72.0,4.2,60.0,250.0,5.0,987.7
2023011715,0.0,0,0,73.0,4.3,30.0,230.0,3.3,988.6
2023011716,0.0,1,6,74.0,3.5,18.0,220.0,2.4,989.0
2023011717,0.0,0,0,74.0,2.6,1.0,210.0,2.3,989.4
2023011718,0.0,0,0,83.0,1.6,0.0,190.0,1.9,989.8
2023011719,0.0,0,0,86.0,1.2,0.0,190.0,1.5,990.1
2023011720,0.0,0,0,94.0,-0.7,0.0,180.0,0.8,990.6
2023011721,0.0,0,0,97.0,-1.7,0.0,170.0,0.6,990.8
2023011722,0.0,0,0,95.0,-1.6,0.0,170.0,0.9,991.9
2023011723,0.0,0,0,97.0,-3.0,0.0,180.0,0.7,992.0
2023011800,0.0,0,0,99.0,-3.8,0.0,90.0,0.7,991.5
2023011801,0.0,0,0,100.0,-2.2,0.0,20.0,1.2,991.0
2023011802,0.0,0,0,98.0,-1.4,0.0,50.0,0.6,991.8
2023011803,0.0,0,0,94.0,-2.6,0.0,120.0,0.7,992.1
2023011804,0.0,0,0,98.0,-2.2,0.0,60.0,0.5,992.2
2023011805,0.0,0,0,94.0,-0.9,0.0,350.0,0.9,992.2
2023011806,0.0,0,0,93.0,-1.3,0.0,340.0,0.9,992.7
2023011807,0.0,0,0,87.0,-0.1,0.0,10.0,1.8,993.2
2023011808,0.0,0,0,85.0,0.1,0.0,10.0,2.3,993.8
2023011809,0.0,0,0,87.0,0.5,10.0,20.0,1.9,993.9
2023011810,0.0,0,0,83.0,1.5,23.0,350.0,1.1,994.3
2023011811,0.0,0,0,79.0,2.4,23.0,360.0,2.0,994.3
2023011812,0.0,0,0,78.0,2.5,27.0,10.0,1.4,994.6
2023011813,0.0,0,0,79.0,2.4,28.0,20.0,1.7,995.1
2023011814,0.0,1,4,78.0,2.2,23.0,350.0,2.0,996.0
2023011815,0.0,1,4,80.0,1.7,18.0,360.0,1.7,997.1
2023011816,0.0,0,0,78.0,1.6,9.0,310.0,0.6,997.9
2023011817,0.0,0,0,78.0,1.2,0.0,330.0,1.1,998.8
2023011818,0.0,0,0,82.0,1.1,0.0,300.0,2.1,999.6
2023011819,0.0,0,0,81.0,0.4,0.0,280.0,2.3,1000.3
2023011820,0.0,0,0,81.0,0.0,0.0,270.0,2.2,1000.9
2023011821,0.0,0,0,88.0,-1.2,0.0,260.0,1.8,1001.4
2023011822,0.0,0,0,88.0,-0.8,0.0,220.0,1.4,1002.0
2023011823,0.0,0,0,88.0,-1.4,0.0,230.0,2.3,1002.7
2023011900,0.0,0,0,88.0,-1.9,0.0,220.0,1.8,1002.9
2023011901,0.0,0,0,88.0,-2.2,0.0,200.0,1.6,1003.4
2023011902,0.0,0,0,92.0,-2.9,0.0,180.0,1.8,1003.7
2023011903,0.0,0,0,91.0,-3.4,0.0,180.0,2.0,1003.6
2023011904,0.0,0,0,89.0,-3.3,0.0,180.0,2.5,1003.7
2023011905,0.0,0,0,89.0,-3.6,0.0,180.0,2.7,1003.9
2023011906,0.0,0,0,89.0,-4.1,0.0,170.0,2.7,1004.2
2023011907,0.0,0,0,89.0,-4.5,0.0,160.0,2.2,1004.6
2023011908,0.0,0,0,87.0,-3.8,1.0,160.0,1.8,1004.9
2023011909,0.0,0,0,80.0,-2.5,18.0,180.0,2.0,1005.3
2023011910,0.0,0,0,77.0,-1.0,54.0,200.0,3.0,1005.4
2023011911,0.0,0,0,74.0,0.2,84.0,200.0,3.6,1005.2
2023011912,0.0,0,0,73.0,1.1,96.0,200.0,3.7,1004.7
2023011913,0.0,0,0,74.0,1.6,100.0,180.0,3.2,1004.8
2023011914,0.0,0,0,76.0,1.2,84.0,170.0,3.8,1005.3
2023011915,0.0,0,0,80.0,0.3,36.0,180.0,3.6,1005.8
2023011916,0.0,0,0,81.0,0.4,6.0,180.0,2.6,1006.0
2023011917,0.0,0,0,82.0,0.1,0.0,190.0,2.8,1006.1
2023011918,0.0,0,0,83.0,0.1,0.0,170.0,1.9,1006.3
2023011919,0.0,0,0,82.0,0.3,0.0,180.0,1.9,1006.7
2023011920,0.0,1,8,82.0,0.6,0.0,190.0,1.9,1007.5
2023011921,0.0,0,0,81.0,1.0,0.0,190.0,2.3,1007.9
2023011922,0.0,0,0,82.0,1.2,0.0,210.0,2.5,1008.6
2023011923,0.0,0,0,84.0,1.4,0.0,220.0,2.5,1009.3
2023012000,0.0,0,0,88.0,1.3,0.0,230.0,2.4,1009.7
2023012001,0.0,0,0,87.0,1.4,0.0,270.0,2.7,1010.0
2023012002,0.0,0,0,86.0,1.3,0.0,290.0,3.7,1010.5
2023012003,0.0,0,0,86.0,1.2,0.0,280.0,2.6,1011.4
2023012004,0.0,0,0,87.0,0.8,0.0,270.0,2.6,1011.8
2023012005,0.0,0,0,89.0,0.5,0.0,280.0,2.4,1012.3
2023012006,0.0,0,0,92.0,0.0,0.0,280.0,2.4,1013.3
2023012007,0.0,0,0,92.0,-0.3,0.0,300.0,1.9,1014.2
2023012008,0.0,0,0,92.0,-0.2,0.0,300.0,1.6,1015.0
2023012009,0.0,0,0,92.0,-0.2,8.0,270.0,2.0,1015.7
2023012010,0.0,0,0,89.0,0.3,44.0,280.0,1.6,1016.5
2023012011,0.0,0,0,87.0,0.7,64.0,300.0,1.4,1016.8
2023012012,0.0,0,0,84.0,1.2,43.0,290.0,1.6,1017.0
2023012013,0.0,0,0,84.0,1.3,57.0,270.0,1.8,1017.7
2023012014,0.0,0,0,83.0,1.5,47.0,70.0,0.8,1018.3
2023012015,0.0,0,0,81.0,1.5,27.0,280.0,1.3,1018.9
2023012016,0.0,0,0,85.0,1.0,12.0,290.0,0.9,1019.8
2023012017,0.0,0,0,88.0,0.3,1.0,80.0,2.0,1020.7
2023012018,0.0,0,0,88.0,0.5,0.0,80.0,1.8,1021.4
2023012019,0.0,0,0,86.0,0.2,0.0,40.0,2.3,1022.2
2023012020,0.0,0,0,88.0,-0.2,0.0,40.0,3.0,1022.9
2023012021,0.0,0,0,87.0,-0.4,0.0,40.0,3.5,1023.5
2023012022,0.0,0,0,87.0,-0.7,0.0,30.0,3.4,1024.2
2023012023,0.0,0,0,87.0,-1.1,0.0,40.0,3.7,1024.8
2023012100,0.0,0,0,89.0,-1.1,0.0,10.0,3.9,1025.1
2023012101,0.0,0,0,90.0,-1.1,0.0,30.0,5.4,1025.5
2023012102,0.0,1,8,86.0,-0.7,0.0,20.0,4.9,1025.9
2023012103,0.0,1,7,85.0,-0.3,0.0,10.0,3.9,1026.2
2023012104,0.0,0,0,84.0,-0.1,0.0,360.0,3.1,1026.3
2023012105,0.0,0,0,83.0,0.0,0.0,350.0,4.6,1026.4
2023012106,0.0,0,0,84.0,0.2,0.0,350.0,4.6,1026.9
2023012107,0.0,0,0,84.0,0.3,0.0,20.0,5.0,1027.3
2023012108,0.0,0,0,84.0,0.4,0.0,30.0,5.5,1027.6
2023012109,0.0,0,0,83.0,0.7,5.0,20.0,5.6,1027.6
2023012110,0.0,0,0,81.0,1.2,18.0,10.0,5.3,1027.7
2023012111,0.0,0,0,79.0,1.8,35.0,350.0,5.4,1027.3
2023012112,0.0,0,0,79.0,2.6,38.0,360.0,5.9,1026.5
2023012113,0.0,0,0,73.0,3.4,45.0,360.0,6.6,1026.0
2023012114,0.0,0,0,72.0,3.4,29.0,360.0,7.7,1025.5
2023012115,0.0,0,0,70.0,3.5,16.0,360.0,8.2,1025.4
2023012116,,,4,87.0,1.7,4.0,10.0,9.3,1024.8
2023012117,0.7,1,8,92.0,1.3,0.0,360.0,7.3,1025.2
2023012118,1.4,1,8,93.0,1.3,0.0,10.0,7.2,1025.3
2023012119,0.9,1,8,94.0,1.3,0.0,10.0,6.3,1025.6
2023012120,0.3,1,8,94.0,1.5,0.0,20.0,5.9,1025.8
2023012121,0.0,1,8,92.0,1.8,0.0,30.0,5.8,1026.3
2023012122,0.0,1,6,90.0,2.0,0.0,40.0,6.0,1026.6
2023012123,0.1,1,6,91.0,1.8,0.0,40.0,6.5,1027.0
2023012200,0.0,1,4,91.0,1.7,0.0,40.0,5.6,1027.2
2023012201,0.0,1,8,92.0,1.5,0.0,40.0,5.6,1027.2
2023012202,0.0,1,8,92.0,1.5,0.0,40.0,5.4,1027.4
2023012203,0.0,1,8,93.0,1.5,0.0,40.0,4.7,1027.5
2023012204,0.0,1,8,92.0,1.5,0.0,50.0,4.8,1027.8
2023012205,0.0,1,6,91.0,1.5,0.0,50.0,4.4,1028.1
2023012206,0.1,1,8,94.0,1.2,0.0,60.0,4.5,1028.7
2023012207,0.0,1,8,93.0,1.4,0.0,60.0,4.0,1029.1
2023012208,0.0,0,0,91.0,1.5,0.0,60.0,4.9,1029.7
2023012209,0.0,0,0,91.0,1.6,2.0,60.0,4.9,1030.1
2023012210,0.0,0,0,91.0,1.7,9.0,70.0,4.1,1030.8
2023012211,0.0,1,6,93.0,1.8,11.0,70.0,3.7,1030.8
2023012212,0.0,1,6,92.0,2.0,23.0,60.0,3.7,1030.7
2023012213,0.0,1,6,90.0,2.0,16.0,60.0,4.3,1030.8
2023012214,0.0,1,6,93.0,1.7,12.0,50.0,4.1,1030.9
2023012215,0.0,1,6,94.0,1.6,6.0,50.0,4.2,1031.3
2023012216,0.0,0,0,94.0,1.7,2.0,50.0,3.6,1031.7
2023012217,0.0,0,0,93.0,1.6,0.0,60.0,4.3,1032.2
2023012218,0.1,1,8,93.0,1.5,0.0,70.0,3.5,1032.7
2023012219,0.0,1,6,92.0,1.6,0.0,70.0,4.1,1033.0
2023012220,0.0,0,0,92.0,1.5,0.0,40.0,4.0,1033.2
2023012221,0.0,0,0,91.0,1.5,0.0,50.0,4.4,1033.7
2023012222,0.0,0,0,93.0,1.4,0.0,80.0,4.6,1034.1
2023012223,0.0,0,0,92.0,1.5,0.0,80.0,4.0,1034.5
2023012300,0.0,0,0,92.0,1.5,0.0,80.0,3.4,1035.1
2023012301,0.0,0,0,93.0,1.5,0.0,70.0,3.5,1035.1
2023012302,0.0,0,0,92.0,1.6,0.0,60.0,3.6,1035.6
2023012303,0.0,0,0,92.0,1.6,0.0,80.0,3.4,1035.8
2023012304,0.0,0,0,91.0,1.5,0.0,80.0,3.3,1036.3
2023012305,0.0,0,0,91.0,1.4,0.0,70.0,3.3,1036.7
2023012306,0.0,1,6,91.0,1.4,0.0,80.0,3.4,1036.7
2023012307,0.0,0,0,91.0,1.4,0.0,80.0,3.6,1037.3
2023012308,0.0,0,0,91.0,1.3,0.0,80.0,2.9,1037.7
2023012309,0.0,0,0,90.0,1.3,6.0,70.0,3.4,1038.2
2023012310,0.0,0,0,88.0,1.6,13.0,80.0,3.3,1038.8
2023012311,0.0,0,0,88.0,1.8,18.0,90.0,2.8,1039.0
2023012312,0.0,0,0,88.0,2.2,24.0,50.0,2.8,1038.7
2023012313,0.0,1,6,85.0,2.4,28.0,50.0,3.8,1038.4
2023012314,0.0,0,0,82.0,2.2,21.0,60.0,4.1,1038.5
2023012315,0.0,0,0,81.0,2.1,12.0,60.0,3.5,1038.7
2023012316,0.0,0,0,84.0,2.0,5.0,60.0,3.5,1039.2
2023012317,0.0,0,0,87.0,1.7,0.0,40.0,3.5,1039.4
2023012318,0.0,0,0,86.0,1.7,0.0,50.0,3.1,1039.6
2023012319,0.0,0,0,85.0,1.6,0.0,60.0,3.1,1039.6
2023012320,0.0,0,0,84.0,1.6,0.0,60.0,3.3,1039.7
2023012321,0.0,0,0,83.0,1.5,0.0,60.0,3.5,1040.0
2023012322,0.0,0,0,84.0,1.3,0.0,40.0,3.3,1040.1
2023012323,0.0,0,0,85.0,1.1,0.0,40.0,3.6,1040.3
2023012400,0.0,0,0,85.0,0.8,0.0,50.0,2.7,1040.1
2023012401,0.0,0,0,86.0,0.6,0.0,40.0,3.4,1040.1
2023012402,0.0,0,0,86.0,0.3,0.0,40.0,3.3,1040.3
2023012403,0.0,0,0,81.0,0.0,0.0,40.0,3.7,1040.3
2023012404,0.0,0,0,81.0,-0.1,0.0,30.0,3.5,1040.3
2023012405,0.0,0,0,82.0,-0.1,0.0,40.0,2.9,1040.1
2023012406,0.0,0,0,83.0,-0.2,0.0,30.0,2.7,1040.2
2023012407,0.0,1,7,82.0,-0.2,0.0,20.0,3.2,1040.8
2023012408,0.0,0,0,82.0,-0.1,1.0,20.0,3.1,1041.2
2023012409,0.0,0,0,81.0,0.1,7.0,30.0,2.7,1041.3
2023012410,0.0,0,0,79.0,0.5,15.0,30.0,2.8,1041.4
2023012411,0.0,0,0,79.0,1.2,22.0,20.0,2.3,1041.0
2023012412,0.0,0,0,79.0,1.2,35.0,30.0,2.8,1040.6
2023012413,0.0,0,0,79.0,1.3,30.0,30.0,2.3,1040.5
2023012414,0.0,0,0,79.0,1.3,22.0,50.0,2.6,1040.2
2023012415,0.0,0,0,80.0,1.4,15.0,50.0,1.8,1040.2
2023012416,0.0,0,0,84.0,1.1,6.0,80.0,1.5,1040.1
2023012417,0.0,0,0,83.0,1.2,1.0,350.0,1.0,1039.7
2023012418,0.0,0,0,82.0,1.5,0.0,10.0,1.9,1039.9
2023012419,0.0,0,0,82.0,1.4,0.0,30.0,1.9,1039.9
2023012420,0.0,0,0,84.0,1.3,0.0,50.0,1.8,1039.7
2023012421,0.0,0,0,84.0,1.3,0.0,60.0,1.2,1039.9
2023012422,0.0,0,0,83.0,1.2,0.0,30.0,1.8,1039.7
2023012423,0.0,0,0,84.0,1.2,0.0,30.0,1.6,1039.4
2023012500,0.0,0,0,85.0,1.2,0.0,20.0,1.3,1039.1
2023012501,0.0,0,0,85.0,1.1,0.0,340.0,0.9,1037.8
2023012502,0.0,0,0,87.0,1.3,0.0,340.0,1.2,1037.7
2023012503,0.0,0,0,85.0,1.5,0.0,360.0,0.6,1037.4
2023012504,0.0,0,0,85.0,1.8,0.0,30.0,0.7,1037.0
2023012505,0.0,0,0,86.0,1.8,0.0,220.0,1.4,1036.2
2023012506,0.0,0,0,86.0,1.6,0.0,200.0,1.8,1036.0
2023012507,0.0,1,6,88.0,1.5,0.0,190.0,2.0,1035.7
2023012508,0.0,1,6,91.0,1.2,0.0,200.0,2.3,1035.1
2023012509,0.0,0,0,91.0,1.1,2.0,230.0,2.5,1034.7
2023012510,0.0,0,0,93.0,0.8,5.0,230.0,2.3,1034.4
2023012511,0.0,0,0,94.0,0.8,8.0,230.0,2.2,1033.7
2023012512,0.0,1,6,96.0,0.8,10.0,210.0,2.1,1032.6
2023012513,0.0,1,6,96.0,0.7,11.0,220.0,2.6,1031.4
2023012514,0.0,1,6,95.0,0.6,9.0,240.0,2.2,1030.7
2023012515,0.0,1,6,96.0,0.4,5.0,220.0,2.2,1030.0
2023012516,0.0,1,6,97.0,0.5,2.0,210.0,2.2,1029.4
2023012517,0.0,1,6,97.0,0.4,0.0,230.0,2.4,1028.6
2023012518,0.0,1,6,97.0,0.2,0.0,230.0,2.7,1028.0
2023012519,0.0,1,6,99.0,0.0,0.0,240.0,2.5,1027.6
2023012520,0.0,1,6,97.0,-0.2,0.0,250.0,2.2,1026.8
2023012521,0.0,1,6,98.0,-0.1,0.0,240.0,2.1,1026.3
2023012522,0.0,1,6,96.0,-0.2,0.0,260.0,2.5,1025.7
2023012523,0.0,1,6,96.0,-0.3,0.0,240.0,2.0,1025.4
2023012600,0.0,1,6,98.0,-0.3,0.0,290.0,1.4,1024.8
2023012601,0.0,0,0,96.0,-0.4,0.0,280.0,2.1,1024.1
2023012602,0.0,1,6,98.0,-0.4,0.0,280.0,2.1,1023.8
2023012603,0.0,1,6,96.0,-0.4,0.0,270.0,1.8,1023.0
2023012604,0.0,1,6,97.0,-0.4,0.0,280.0,2.0,1022.9
2023012605,0.0,1,6,96.0,-0.5,0.0,290.0,2.0,1022.6
2023012606,0.0,0,0,93.0,-0.4,0.0,280.0,2.0,1022.5
2023012607,0.0,1,6,95.0,-0.6,0.0,300.0,2.2,1022.6
2023012608,0.0,1,6,94.0,-0.7,0.0,280.0,2.3,1022.6
2023012609,0.0,0,0,93.0,-1.1,2.0,280.0,3.2,1022.7
2023012610,0.0,1,7,93.0,-1.0,6.0,290.0,2.8,1023.0
2023012611,0.0,1,8,94.0,-1.1,9.0,280.0,2.8,1022.3
2023012612,0.0,0,0,93.0,-0.8,17.0,290.0,2.0,1021.9
2023012613,0.0,0,0,95.0,-0.9,21.0,280.0,2.3,1021.2
2023012614,0.0,0,0,87.0,-0.6,14.0,280.0,2.3,1021.6
2023012615,0.0,0,0,92.0,-0.7,7.0,320.0,2.4,1021.6
2023012616,0.0,0,0,92.0,-0.8,3.0,340.0,2.6,1021.7
2023012617,0.0,0,0,94.0,-1.1,0.0,320.0,2.7,1021.7
2023012618,0.0,0,0,92.0,-1.0,0.0,330.0,2.6,1021.9
2023012619,0.0,0,0,94.0,-1.1,0.0,320.0,2.8,1022.0
2023012620,0.0,0,0,94.0,-0.8,0.0,320.0,2.6,1022.1
2023012621,0.0,0,0,96.0,-0.5,0.0,340.0,1.8,1022.2
2023012622,0.0,0,0,95.0,-0.3,0.0,330.0,1.4,1022.0
2023012623,0.0,0,0,96.0,-0.1,0.0,350.0,2.3,1022.3
2023012700,0.0,0,0,93.0,-0.1,0.0,10.0,2.2,1022.2
2023012701,0.0,0,0,94.0,-0.1,0.0,30.0,2.5,1022.2
2023012702,0.0,0,0,95.0,-0.1,0.0,30.0,2.6,1022.5
2023012703,0.0,0,0,93.0,0.1,0.0,20.0,2.5,1022.5
2023012704,0.0,0,0,92.0,0.3,0.0,20.0,1.9,1022.7
2023012705,0.0,1,6,93.0,0.4,0.0,30.0,1.2,1022.9
2023012706,0.0,1,8,94.0,0.4,0.0,20.0,0.9,1023.3
2023012707,0.0,1,8,98.0,0.9,0.0,340.0,1.5,1023.4
2023012708,0.0,1,6,97.0,1.6,1.0,10.0,3.5,1023.8
2023012709,0.0,1,6,96.0,2.5,5.0,30.0,4.1,1024.1
2023012710,0.1,1,6,94.0,3.0,11.0,40.0,4.3,1024.6
2023012711,0.1,1,6,92.0,3.3,19.0,40.0,5.4,1024.7
2023012712,0.0,1,6,91.0,3.6,22.0,40.0,6.0,1024.6
2023012713,0.0,1,6,89.0,3.3,24.0,40.0,5.4,1024.6
2023012714,0.0,1,6,88.0,3.0,10.0,20.0,5.6,1024.8
2023012715,0.0,0,0,82.0,3.2,11.0,40.0,5.1,1025.2
2023012716,0.0,0,0,81.0,3.2,7.0,40.0,4.7,1025.7
2023012717,0.0,0,0,82.0,3.0,0.0,30.0,4.0,1026.1
2023012718,0.0,0,0,82.0,2.4,0.0,50.0,3.7,1026.3
2023012719,0.0,0,0,80.0,2.3,0.0,40.0,4.1,1026.9
2023012720,0.0,0,0,80.0,1.6,0.0,20.0,3.5,1027.3
2023012721,0.0,0,0,80.0,1.1,0.0,20.0,3.8,1027.6
2023012722,0.0,0,0,76.0,1.1,0.0,30.0,3.7,1027.7
2023012723,0.0,0,0,82.0,-0.5,0.0,30.0,3.5,1027.6
2023012800,0.0,0,0,84.0,-1.4,0.0,20.0,3.0,1027.3
2023012801,0.0,0,0,87.0,-2.6,0.0,10.0,2.6,1027.6
2023012802,0.0,0,0,88.0,-2.3,0.0,20.0,2.1,1027.8
2023012803,0.0,0,0,87.0,-1.2,0.0,10.0,1.3,1027.8
2023012804,0.0,0,0,77.0,-0.2,0.0,30.0,1.7,1027.8
2023012805,0.0,0,0,75.0,-0.2,0.0,20.0,2.6,1027.9
2023012806,0.0,0,0,71.0,0.2,0.0,30.0,2.1,1028.0
2023012807,0.0,0,0,70.0,0.4,0.0,20.0,2.0,1028.3
2023012808,0.0,0,0,69.0,0.6,1.0,20.0,2.7,1028.4
2023012809,0.0,0,0,63.0,0.8,8.0,40.0,2.5,1028.9
2023012810,0.0,0,0,62.0,1.2,19.0,10.0,1.8,1029.3
2023012811,0.0,0,0,64.0,1.3,34.0,360.0,2.1,1029.1
2023012812,0.0,0,0,65.0,1.5,34.0,360.0,1.9,1028.8
2023012813,0.0,1,6,72.0,1.2,25.0,300.0,3.9,1028.6
2023012814,0.0,0,0,67.0,1.5,16.0,300.0,2.6,1028.0
2023012815,0.0,0,0,66.0,1.4,15.0,260.0,2.0,1028.0
2023012816,0.0,0,0,64.0,1.1,13.0,280.0,3.0,1028.2
2023012817,0.0,0,0,65.0,0.9,1.0,280.0,3.3,1028.3
2023012818,0.0,0,0,67.0,0.8,0.0,290.0,4.2,1028.8
2023012819,0.0,0,0,68.0,0.2,0.0,280.0,4.0,1028.8
2023012820,0.0,0,0,71.0,-0.1,0.0,260.0,2.9,1028.7
2023012821,0.0,0,0,73.0,-0.3,0.0,260.0,2.6,1028.8
2023012822,0.0,0,0,76.0,-0.9,0.0,240.0,2.5,1028.6
2023012823,0.0,0,0,78.0,-1.2,0.0,240.0,2.8,1028.3
2023012900,0.0,0,0,78.0,-0.9,0.0,230.0,2.7,1027.8
2023012901,0.0,1,7,78.0,-0.7,0.0,230.0,3.4,1027.1
2023012902,0.0,1,8,80.0,-0.4,0.0,240.0,3.2,1027.2
2023012903,0.0,1,7,80.0,-0.4,0.0,230.0,2.8,1026.8
2023012904,0.0,0,0,80.0,-0.1,0.0,230.0,3.5,1026.2
2023012905,0.0,0,0,84.0,-0.4,0.0,230.0,4.0,1025.5
2023012906,0.0,1,6,93.0,-0.4,0.0,240.0,2.8,1025.6
2023012907,0.0,1,8,92.0,0.1,0.0,230.0,2.6,1025.8
2023012908,0.0,1,8,94.0,0.3,1.0,230.0,3.2,1025.5
2023012909,0.0,1,8,95.0,0.5,5.0,240.0,3.6,1025.3
2023012910,0.0,1,8,91.0,1.1,19.0,240.0,3.5,1024.9
2023012911,0.0,0,0,85.0,2.5,61.0,240.0,4.0,1024.2
2023012912,0.0,0,0,79.0,3.1,65.0,250.0,4.2,1023.3
2023012913,0.0,0,0,77.0,3.2,43.0,240.0,4.7,1022.4
2023012914,0.0,0,0,78.0,3.0,33.0,250.0,4.6,1022.1
2023012915,0.0,1,6,87.0,2.3,9.0,240.0,4.3,1021.7
2023012916,0.0,1,6,89.0,1.9,8.0,240.0,4.5,1021.2
2023012917,0.0,0,0,88.0,1.7,1.0,230.0,4.7,1020.7
2023012918,0.0,1,6,86.0,1.8,0.0,230.0,4.1,1020.2
2023012919,0.0,1,8,84.0,1.9,0.0,230.0,5.4,1019.3
2023012920,0.0,1,8,82.0,1.8,0.0,230.0,5.1,1018.4
2023012921,0.0,1,8,83.0,1.5,0.0,220.0,5.1,1017.5
2023012922,0.0,0,0,82.0,1.4,0.0,220.0,5.2,1016.2
2023012923,0.0,0,0,80.0,1.4,0.0,230.0,5.5,1015.3
2023013000,0.0,1,6,78.0,1.5,0.0,230.0,5.7,1013.9
2023013001,0.0,0,0,78.0,1.3,0.0,230.0,6.2,1012.2
2023013002,0.0,0,0,78.0,1.4,0.0,220.0,6.0,1011.2
2023013003,0.0,1,8,83.0,1.2,0.0,230.0,6.2,1009.5
2023013004,0.0,1,6,84.0,1.5,0.0,220.0,5.5,1008.3
2023013005,0.1,1,6,82.0,2.3,0.0,230.0,5.4,1007.4
2023013006,0.3,1,4,93.0,1.7,0.0,230.0,5.3,1006.4
2023013007,0.1,1,6,92.0,2.6,0.0,230.0,5.0,1006.1
2023013008,0.1,1,6,92.0,3.7,0.0,240.0,5.9,1005.6
2023013009,0.5,1,6,89.0,4.7,6.0,250.0,6.7,1005.6
2023013010,0.0,1,6,86.0,5.3,29.0,270.0,6.8,1005.5
2023013011,0.1,1,6,74.0,5.9,46.0,270.0,8.2,1005.3
2023013012,0.0,1,6,75.0,6.1,62.0,270.0,7.6,1004.4
2023013013,1.3,1,6,78.0,5.6,44.0,280.0,8.2,1003.9
2023013014,0.0,1,6,75.0,5.8,77.0,270.0,8.0,1003.7
2023013015,1.4,1,6,88.0,3.8,15.0,280.0,8.6,1005.2
2023013016,0.0,1,6,85.0,4.5,11.0,290.0,8.5,1005.6
2023013017,0.5,1,6,88.0,4.4,1.0,280.0,7.6,1006.4
2023013018,0.1,1,6,85.0,4.9,0.0,280.0,8.4,1007.6
2023013019,0.0,0,0,77.0,5.5,0.0,290.0,9.2,1008.7
2023013020,0.0,0,0,73.0,5.4,0.0,290.0,10.1,1010.0
2023013021,0.0,0,0,74.0,4.8,0.0,290.0,9.7,1011.1
2023013022,0.0,0,0,75.0,4.5,0.0,290.0,8.0,1012.3
2023013023,0.0,0,0,74.0,3.8,0.0,290.0,7.8,1013.0
2023013100,0.0,0,0,74.0,3.4,0.0,290.0,8.8,1013.4
2023013101,0.0,0,0,73.0,3.6,0.0,290.0,8.6,1013.9
2023013102,0.0,0,0,72.0,4.0,0.0,290.0,8.7,1014.6
2023013103,0.0,0,0,75.0,3.4,0.0,290.0,8.2,1015.6
2023013104,0.0,0,0,79.0,2.6,0.0,290.0,8.1,1015.9
2023013105,0.0,0,0,80.0,2.6,0.0,280.0,6.7,1016.4
2023013106,0.0,0,0,80.0,3.3,0.0,280.0,5.7,1016.8
2023013107,0.0,0,0,81.0,3.7,0.0,270.0,6.0,1017.0
2023013108,0.0,0,0,83.0,3.9,2.0,260.0,6.3,1017.0
2023013109,0.0,1,6,85.0,4.1,9.0,260.0,6.1,1016.7
2023013110,0.0,0,0,81.0,4.7,21.0,260.0,5.1,1016.1
2023013111,0.0,1,6,83.0,4.9,24.0,250.0,5.5,1015.3
2023013112,0.1,1,6,82.0,5.2,39.0,240.0,5.6,1014.0
2023013113,0.5,1,6,89.0,4.5,20.0,230.0,5.1,1012.5
